tag,movieId,score,tag_lowercase_dups,tag_punc_dups
ranch owner,101247,1.0,,
ranch hand,7614,1.0,,
ranch foreman,183968,2.0,,
ramses,116887,1.0,,
rampo,159405,1.0,,
rampant colonialism,59942,1.0,,
rampaging monster,151745,1.0,,
rampage,1303843,14.0,,
ramp,58156,1.0,,
ramones,7990,1.0,Ramones;,
ramification,7254,1.0,,
ramen,192940,6.0,,
rambling,174673,3.0,,
rambler,313261,2.0,,
ramayana,182635,1.0,Ramayana;,
ram,458635,4.0,,
ralph fiennes' acting,527,-1.0,,
rally,96207,3.0,,
rakkautta ja anarkiaa,90852,-13.0,,
rajput princess,58111,1.0,,
rajat kapoor,133695,2.0,,
rajastan,174075,1.0,,
rajah,310769,3.0,,
raja ravi varma,164431,1.0,,
raja raja cholan,182895,1.0,,
raising kids,90376,2.0,,
raising children,273198,13.0,,
raised middle finger,5170,1.0,,
raised like own child,57478,1.0,,
raised by dogs,7359,1.0,,
rainy day watchlist,4229108,73.0,,
rainy,132667,1.0,,
raining,117766,2.0,,
raincoat,49647,1.0,,
rainbow,94264,2.0,,
rain on face,318,2.0,,
rain forest,210703,5.0,,
rain,4421740,60.0,Rain;,
railyard,25750,1.0,,
railwayman,224315,2.0,,
railway station,671293,10.0,,
railway car,374317,5.0,,
railroad worker,164397,1.0,,
railroad track,270751,5.0,,
railroad station,3641,1.0,,
railroad robber,151596,4.0,,
railroad detective,152154,2.0,,
railroad crossing,26242,1.0,,
railroad car,103406,1.0,,
railroad apprentice,26158,0.0,,
railgun,786,4.0,,
rail car,8665,1.0,,
rail,178243,1.0,,
raiding,151695,1.0,,
raiders,132557,1.0,,
raider,161856,1.0,,
raid,634339,10.0,,
ragtime,146592,3.0,,
rags_to_riches,140715,0.0,,
rage virus,6502,-2.0,,
rage and hate,518309,20.0,,
rage,1443780,24.0,,
rag tag group,1089,1.0,,
rag doll,186938,2.0,,
rafting,293629,7.0,,
raft,1585241,12.0,,
raf,397132,4.0,RAF;,
radium mine,150950,1.0,,
radium,379197,3.0,,
radio-controlled sharks,7573,-4.0,,
radioaktivity,61850,2.0,,
radioactivity,649903,7.0,,
radioactive wasteland,34292,1.0,,
radioactive,702317,9.0,,
radio wave,181461,2.0,,
radio transmission,585133,13.0,,
radio telescope,2332,2.0,,
radio talk-show,171225,2.0,,
radio story,539,0.0,,
radio station,769783,21.0,,
radio show host,3370,1.0,,
radio show,7492,1.0,,
radio series,2105178,19.0,,
radio psychologist,31447,1.0,,
radio program,1414047,12.0,,
radio presenter,436310,12.0,,
radio plays,2750,1.0,,
radio operator,2202,1.0,,
radio news,159955,1.0,,
radio jockey,181079,1.0,,
radio host,307407,3.0,,
radio controlled,176191,1.0,,
radio cb,5247,1.0,,
radio call in show,61024,1.0,,
radio broadcast,708124,9.0,,
radio announcer,108370,1.0,,
radio DJ,117916,3.0,radio dj;,
radio,5089794,85.0,,
radical theater,4612,-1.0,,
radical politics,320851,7.0,Radical Politics;,
radical criminals,94401,1.0,,
radical activism,94401,1.0,,
radical,58132,-4.0,,
radiator,134284,1.0,,
radiation-created monster,134696,3.0,,
radiation sickness,582043,6.0,,
radiation,2823816,42.0,,
radar,76563,0.0,,
rad,5064,-4.0,,
racy,188319,0.0,,
racoon,45431,1.0,,
racketeers,1037349,10.0,,
racketeering,194654,2.0,,
racketeer,859031,10.0,,
racket,271611,2.0,,
rack torture,236917,2.0,,
raciste,86922,1.0,,
racist stereotypes,120222,3.0,,
racist stereotype,165339,1.0,,
racist rubbish,49305,-14.0,,
racist remark,79287,1.0,,
racist humor,247886,26.0,,
racist film,149072,1.0,,
racist cop,91371,1.0,,
racist comment,83525,1.0,,
racist casting,78893,-1.0,,
racing snail,2161,7.0,,
racing driver,179155,1.0,,
racing car,1204862,13.0,,
racially offensive,48385,0.0,,
racially anachronistic,135143,3.0,,
racial violence,198,1.0,,
racial tension,1802826,20.0,,
racial stereotypes,274480,2.0,,
racial stereotype,305513,6.0,,
racial slurs,7662,2.0,,
racial slur,312491,5.0,,
racial segregation,1330058,42.0,,
racial profiling,137323,1.0,,
racial prejudice,886727,11.0,,
racial politics,6730,1.0,,
racial issues subplot,11408,0.0,,
racial issues,258870,2.0,,
racial injustice,81605,3.0,,
racial inequality,177771,1.0,,
racial hygiene,81834,-1.0,,
racial harmony,296837,2.0,,
racial diversity,115617,0.0,,
racial conflict,245143,3.0,,
racial cleansing,4306,1.0,,
racial biology,170361,1.0,,
rachmaninoff,1357,4.0,,
rachel talalay,327,0.0,,
rachel leigh cook's beautiful face,2485,1.0,,
rachel griffiths,10850,-5.0,Rachel Griffiths;,
rachael sexy,95776,1.0,,
rachael leigh cook,95776,1.0,Rachael Leigh Cook;,
racetrack,407051,5.0,,
races war,121249,1.0,,
races,232749,4.0,,
racer,226223,2.0,,
racehorse,16265,3.0,,
race-conscious,168250,1.0,,
racecar driver,355074,3.0,,
race riots,3160,0.0,,
race riot,334835,4.0,,
race politics,975208,11.0,,
race jokes,42163,1.0,,
race horse,338590,2.0,,
race fixing,131404,1.0,,
race cars,301341,3.0,,
race car driver,1392486,17.0,,
race car crash,249197,3.0,,
race against the clock,490610,4.0,,
raccoon,404111,10.0,,
rabits,163286,1.0,,
rabit,139421,1.0,,
rabies,835471,9.0,,
rabid dog,190751,3.0,,
rabid anger,3693,1.0,,
rabid,189031,1.0,,
rabbit's foot,6681,1.0,,
rabbits,754556,27.0,,
rabbit-hole,3272,1.0,,
rabbit hunting,127362,2.0,,
rabbit hole,2121,1.0,,
rabbit,2903396,30.0,,
rabbi's wife,151094,1.0,,
rabbi,1928415,18.0,,
raam,144208,1.0,,
ra,131366,-5.0,,
r2d2,260,3.0,,
r2 d2,260,-11.0,,
r. phoneix,1259,-4.0,,
r. crumb,6620,1.0,,
québécois,309476,1.0,,
qute characters,26750,0.0,,
quote:`we don't need no steenkin badges',1254,-1.0,,
"quote:""let's make an agreement....""",55269,-3.0,,
"quote:""five by five""",910,-1.0,,
"quote:""dickheads""",107117,0.0,,
quoteable,17011,2.0,,
"quote:""The Big Picture""",26538,-1.0,,
quote:I am endeavoring,85677,0.0,,
"quote:""Fuck-ity bye!""",67997,-1.0,,
"quote:""Climb the stairway of mystery then cross the threshold of reality and enter into the realm of Dementia Five!""",111722,0.0,,
quotation,1164,1.0,,
quotable one-liner,4855,1.0,,
quotable dialogue,113392,5.0,,
quotable,2293594,186.0,Quotable;,
quiz show,181214,6.0,,
quiz,165959,1.0,,
quitting a job,263699,4.0,,
quite silly,4881,2.0,,
quite okay,6373,-3.0,,
quite moving,475,-3.0,,
quite good thriller,5502,-1.0,,
quite good,4270,-3.0,,
quit,95776,1.0,,
quirky subculture,95402,17.0,,
quirky style,145581,10.0,,
quirky romantic,331508,67.0,,
quirky humor,193164,9.0,,
quirky hobbies,108403,1.0,,
quirky good,58071,-4.0,,
quirky funny,500,0.0,,
quirky corny,5040,0.0,,
quirky comedy,31154,0.0,,
quirky charm,6657,0.0,,
quirky characters,683510,5.0,,
quirky character,143462,1.0,,
quirky but good,1744,-4.0,,
quirkiness,8784,0.0,,
quirkey,296,-2.0,,
quintuplets,136371,1.0,,
quintet,5602,1.0,,
quinten tarantino,296,1.0,Quinten Tarantino;,
quinceanera,180453,1.0,,
quince,74226,1.0,,
quilt,46,1.0,,
quietly heartbreaking,34480,1.0,,
quietly beautiful,112290,13.0,,
quiet romance,3996,0.0,,
quiet riot,165827,1.0,,
quiet,1202237,21.0,,
quiero,117590,1.0,,
quick-witted,271784,2.0,,
quicksand,1486872,18.0,,
quickly,296,0.0,,
quickie,3584,1.0,,
quick reversal,38886,0.0,,
quick pace,2791,1.0,,
quick learner,7086,1.0,,
quick draw,145486,4.0,,
quick cuts,251190,7.0,,
quick change artist,164903,0.0,,
quick,39,0.0,,
questions reality,79132,18.0,,
questions,173501,0.0,,
questioning sanity,2959,-2.0,,
questioning,227080,-1.0,,
questionable methodology,81191,0.0,,
questionable history,79395,1.0,,
questionable hero,293,1.0,,
questionable explotation,79251,2.0,,
questionable ethics,150657,1.0,,
question,104847,1.0,,
quest for recognition,171983,1.0,,
quest for knowledge,4713,1.0,,
quest for fame,101086,0.0,,
quest,3289251,49.0,Quest;,
quentin tarantino is a bad director,296,0.0,,
queer women,133645,14.0,,
queer mystery,356,0.0,,
queer couple,187593,1.0,,
queer coding,175753,1.0,,
queer coded villains,35398,2.0,,
queer cinema,980569,8.0,Queer Cinema;,
queer,8582802,257.0,Queer;,queer?;
queens new york city,310445,6.0,,
queen of france,97388,1.0,,
queen of england,129636,2.0,,
queen of diamonds,1267,1.0,,
queen latifah,244479,0.0,Queen Latifah;,
queen elizabeth i,270476,6.0,,
queen elisabeth ii,85525,4.0,,
quebec city,249028,2.0,,
queasy-making,140174,2.0,,
qube,179805,-49.0,,
quatermass,43014,1.0,,
quase conseguiu mas se embolou muito no final,5959,-7.0,,
quarterback,13005,2.0,,
quarter life crisis,70898,0.0,,
quarter,2797,1.0,,
quarry,493730,4.0,,
quarrelsome,7486,0.0,,
quarreling couple,79363,1.0,,
quantum physics,141640,2.0,,
quantum mysticism,27899,1.0,,
quantum mechanics,490042,5.0,,
quantum leaping,86023,0.0,,
quantum computer,110730,1.0,,
quantum,237557,3.0,,
quality,97457,3.0,,
quaker,13013,3.0,,
quadruplets,179505,1.0,,
quadriplegic,140050,2.0,,
quadriplegia/tetraplegia,92259,1.0,,
quackery,205808,2.0,,
q-ship,127626,1.0,,
qixi legend,161153,1.0,,
qixi,161153,1.0,,
qiurky,182549,0.0,,
q*bert,97913,1.0,,
pātea,161932,1.0,,
pünktlichkeit,4981,1.0,,
pÃ¸lla,1968,0.0,,
python,220779,1.0,,
pythagoras,168462,1.0,,
pyschothriller,104879,0.0,,
pyschopath,593,2.0,,
pyschology,208397,-5.0,,
pyschic,144500,1.0,,
pyromaniac,326013,5.0,,
pyrokinesis,3708,1.0,,
pyrenees,333833,3.0,,
pyre,35327,2.0,,
pyramids,175425,8.0,,
pyramid scheme,498903,3.0,,
pyramid,727680,16.0,,
pygmy,38001,1.0,,
pygmalion,201943,2.0,,
pychologically thrilling,103596,8.0,,
pychological,27773,10.0,Pychological;,
puzzling,198428,12.0,Puzzling;,
puzzles,187252,0.0,,
puzzle-like,50,1.0,,
puzzle solving,262412,23.0,,
puzzle film,344774,2.0,,
puzzle box creator,71372,1.0,,
puzzle box,300217,7.0,,
puzzle,1315298,43.0,,
puzzel film,178667,4.0,,
puupaa,73501,1.0,,
puukkojunkkarit,93014,1.0,,
puukkojunkkari,93014,1.0,,
puttrig,4032,-1.0,,
putin,98353,1.0,Putin;,
put me to sleep,7071,-19.0,,
pussyblock,148424,1.0,,
pussy galore,2947,-2.0,,
puss in boots,8360,1.0,,
push ups,142254,2.0,,
pursuit in traffic,4521,1.0,,
pursuit,2033895,24.0,,
pursuing a dream,185294,7.0,,
purse,78023,2.0,,
purposely ambiguous,95875,1.0,,
purposefulness,6669,3.0,,
purposefully bad acting,103027,-2.0,,
purpose of life,711067,5.0,,
purpose in life,231887,15.0,,
purpose,103500,-2.0,,
purple heart,170947,1.0,,
purple,153564,1.0,,
purity of essence,750,-7.0,,
purity,183597,2.0,,
puritans,129490,1.0,,
purile,57500,-1.0,,
purgatory,555366,4.0,,
pure love,66302,2.0,,
pure fight,7376,0.0,,
pure entertainment,7294,0.0,,
pure cheat,6379,-2.0,,
pure boring pointless romance,8533,1.0,,
puppy mill,160860,1.0,,
puppy love,693856,7.0,Puppy Love;,
puppy,1770985,41.0,Puppy;,
puppies,166420,1.0,,
puppets,1922628,36.0,Puppets;,
puppetry,897568,-1.0,,
puppetoon,179203,1.0,,
puppeteer,316821,5.0,,
puppet show,1035,1.0,,
puppet master,99129,3.0,,
puppet film,348976,2.0,,
puppet animation,179203,1.0,,
puppet,2263638,44.0,Puppet;,
puppen,10317,0.0,Puppen;,
pupils,119583,1.0,,
pupil,134120,1.0,,
puntigam,142961,1.0,,
punter,251937,4.0,,
puns,835923,2.0,,
punny,31368,-1.0,,
punning,79428,0.0,,
punksploitation,299444,2.0,,
punks,360850,13.0,,
punk soundtrack,5508,0.0,,
punk rocker,395303,4.0,,
punk rock,4494007,63.0,,
punk music,631325,5.0,,
punk kids,6016,1.0,,
punk band,1540216,21.0,,
punjab india,134779,1.0,,
punjab,630289,4.0,,
punishment,2332185,28.0,,
punching heads off,1981,0.0,,
punching down,158872,3.0,,
punching,103228,2.0,,
punched in the gut,139825,1.0,,
punched in the face,158238,2.0,,
punch in mouth,152425,1.0,,
punch and judy,25850,1.0,,
punch,88302,1.0,,
pun,94677,0.0,,
pumpkins,8904,1.0,,
pumpkin head,252543,2.0,,
pumpkin,316599,4.0,,
puma,166656,2.0,,
pulpy,296,1.0,,
pulp hero,50124,0.0,,
pulp fiction,283732,2.0,,
pulp,749947,22.0,Pulp;,
pulls punches,87869,-3.0,,
pulling yourself out of a dark place,58779,2.0,,
pulitzer prize winning,3179,1.0,,
pulitzer prize source,172573,2.0,,
pulitzer prize,193251,4.0,Pulitzer Prize;,
puking,81934,0.0,,
puke,211265,6.0,,
puka,1688,0.0,,
pug dog,48,1.0,,
pug,5283,1.0,,
puffin,130838,1.0,,
puff away,1194,-3.0,,
puerto rico,791865,6.0,Puerto Rico;,
puerto rican,191713,6.0,,
puerile,100343,-4.0,,
puddle,84230,1.0,,
pudding,206868,3.0,,
puck,2622,1.0,,
publishing house,442863,4.0,,
publishing,457163,6.0,,
publisher,2341848,27.0,,
publicity stunt,97059,0.0,,
publicity man,247557,2.0,,
publicity,754246,11.0,,
publicist,55250,1.0,,
publication,161300,1.0,,
public works,124546,1.0,,
public urination,48422,2.0,,
public transportation,99917,0.0,,
public sex,152334,3.0,,
public servant,150194,1.0,,
public restroom,6602,1.0,,
public relations man,124803,1.0,,
public relations firm,117746,1.0,,
public relations,708033,10.0,,
public radio,55080,1.0,,
public pool,130801,2.0,,
public nudity,87319,1.0,,
public murder,328502,4.0,,
public loan,98219,1.0,,
public library,175667,1.0,,
public kissing,111921,1.0,,
public information,120803,1.0,,
public humiliation,245755,8.0,,
public housing,91987,1.0,,
public healthcare,5108,4.0,,
public health,292082,2.0,,
public hazard,127859,1.0,,
public execution,148009,2.0,,
public enemy,180577,1.0,,
public education,4616,1.0,,
public domain,38329,2.0,,
public disgrace,2220,1.0,,
public defender,139134,2.0,,
public choice theory,89985,1.0,,
public,184416,4.0,,
pubic hair,413695,4.0,,
puberty,3990515,53.0,Puberty;,
pub crawl,103341,10.0,,
pub,968500,21.0,Pub;,
ptsd fans,114662,-1.0,,
ptsd,1521730,23.0,PTSD;,
pterodactyl,664380,8.0,,
pta,84144,2.0,PTA;,
pt boat,122228,1.0,,
psycothriller,593,4.0,,
psycopath,320050,2.0,,
psycological,132128,1.0,,
psycologic experiment,114180,2.0,,
psycodelic,51044,-1.0,,
psychotropic drugs,186095,1.0,,
psychotronic,1197357,20.0,,
psychotic villain,237183,2.0,,
psychotic tendencies,5528,6.0,,
psychotic obsessions,25820,1.0,,
psychotic murderer,178,0.0,,
psychotic killer,78679,1.0,,
psychotic fan,782,1.0,,
psychotic epileptic disorder,37720,1.0,,
psychotic,936329,14.0,,
psychothriller,756886,163.0,Psychothriller;,
psychotherapy,1154445,12.0,Psychotherapy;,
psychotherapist,281369,3.0,,
psychosomatic illness,46970,1.0,,
psychosis,1119375,14.0,,
psycho-sexual,274714,2.0,,
psychoses,132488,2.0,,
psychos,3709,2.0,,
psychopharmacology,98445,1.0,,
psychopathy,142003,4.0,Psychopathy;,
psychopaths,207708,6.0,,
psychopathic maniac,137072,1.0,,
psychopathic killer,2233204,29.0,,
psychopathic,5111,1.0,,
psychopath as hero,111,1.0,,
psychology student,42413,1.0,,
psychology of addiction,6223,1.0,,
psychology focus,48543,3.0,,
psychology and the nature of reality,8894,5.0,,
psychology,13220258,3209.0,Psychology;,
psychologicsl games,2959,-5.0,,
psychologically manipulative,68319,1.0,,
psychological torture,108592,1.0,,
psychological torment,357820,6.0,,
psychological terror,74164,1.0,,
psychological stress,346463,5.0,,
psychological horror,2312895,29.0,Psychological Horror;Psychological horror;,
psychological experiment,127212,3.0,,
psychological drama,3217478,23.0,Psychological drama;,
psychological disorders,170917,1.0,,
psychological disorder,164196,1.0,,
psychological disintegration,139377,1.0,,
psychological conditioning,173811,1.0,,
psychological abuse,183687,5.0,,
psychological Thriller,4848,1.0,Psychological Thriller;Psychological thriller;psychological thriller;,
psychological,13772142,2039.0,Psychological;,
psychologic horror,3075,-1.0,,
psychologic,7901,2.0,,
psychologial,2232,-1.0,,
psycholgical thriller,593,1.0,,
psychokinesis,452942,5.0,,
psychodrama,351604,13.0,,
psychodellic,1298,-3.0,,
psycho-biddy,3546,1.0,,
psychobabble,83912,1.0,,
psychoanalyst,396423,5.0,,
psychoanalysis,1508468,40.0,Psychoanalysis;,
psychoanalaysis,89761,-4.0,,
psycho triller,1459,-1.0,,
psycho thriller,121583,2.0,,
psycho murderer,1343,0.0,,
psycho killer,2120134,21.0,,
psycho environmentalist,110127,1.0,,
psycho cop,170223,1.0,,
psycho biddy,111811,2.0,,
psycho,2788403,43.0,Psycho;,
psychic trauma,3621,2.0,,
psychic sin facehugger parasites,60338,1.0,,
psychic reading,44058,1.0,,
psychic powers,770363,45.0,,
psychic power,1170753,20.0,,
psychic hotline,44058,1.0,,
psychic character,11669,-2.0,,
psychic,4876210,68.0,Psychic;,
psychiatrist solving mystery,7904,2.0,,
psychiatrist as protagonist,111575,-19.0,,
psychiatrist as character,84350,1.0,,
psychiatrist,6288391,110.0,,
psychiatric ward,115113,5.0,,
psychiatric patients,13548,2.0,,
psychiatric hospital,1821885,24.0,,
psychiatric care,7767,1.0,,
psychiatric,551558,11.0,,
psychedellic,79745,23.0,,
psychedelics,674662,7.0,Psychedelics;,
psychedelic rock,737621,4.0,,
psychedelic drug,130452,1.0,,
psychedelia,145390,2.0,,
psychdelic,159662,1.0,,
psychadelic image,305580,2.0,,
psychadelic,172804,3.0,,
psych!,74275,0.0,,
psyc ward,27746,2.0,,
psuedointellectual,8910,0.0,,
psuedo science,174407,0.0,,
psuedo intellectualism,79357,3.0,,
psuedo class warfare,165677,1.0,,
psudoscience,27899,-3.0,,
psoting pics on the net,101243,0.0,,
psionic power,88256,6.0,,
psilocybin,117314,2.0,,
pseudo-zombies,306912,2.0,,
pseudoscience,1045447,30.0,,
pseudo-remake,141964,1.0,,
pseudo-realism,177593,4.0,,
pseudo-profound,254314,5.0,,
pseudo-philosophical,370613,24.0,,
pseudonym,353447,3.0,,
pseudomathematics,1921,5.0,,
pseudo-intelligent,543234,22.0,,
pseudointellectual,143365,7.0,,pseudo-intellectual;
pseudo-hermaphrodite,8507,1.0,,
pseudoexistentialism,128604,0.0,,
pseudo-documentary,48242,1.0,,
pseudo-artistic,96648,-5.0,,
pseudo witty,38061,1.0,,
pseudo science,369223,3.0,,
pseudo rated,717616,13.0,,
pseudo intellectual shit movie,4878,3.0,,
pseudo intellectual,347223,1.0,,
pseudo historical,57976,2.0,,
pseudo documentary,50851,0.0,,
pseudo cerebral,73017,0.0,,
pseudo,115713,1.0,,
pseduscience,67197,-7.0,,
ps,593,0.0,,
prügel,149075,1.0,,
przystojny,150904,1.0,,
prussia,116745,2.0,,
prowler,199458,2.0,,
prowl car,108970,1.0,,
pro-war,1101,-1.0,,
provocative but hollow,140174,1.0,,
provocative,1042737,37.0,,
provocation,181977,4.0,,
proving oneself,361365,3.0,,
provincial life,175937,1.0,,
provincetown massachusetts,345745,2.0,,
province,380411,14.0,,
provence,470231,10.0,Provence;,
protégé,249526,6.0,,
prototype,324823,4.0,,
proto-slasher,2371848,30.0,,
protgonist is a performer,5908,1.0,,
protestors,109134,2.0,,
protestor,85378,2.0,,
protesto,146916,1.0,,
protestant church,8717,2.0,,
protestant,18539,4.0,,
protest music,127164,1.0,,
protest march,218668,2.0,,
protest,3417984,35.0,Protest;,
pro-terrorism,103255,0.0,,
protegÃ©e,75940,0.0,,
protector,165323,2.0,,
protective mother,25924,1.0,,
protective father,399457,9.0,,
protective,662,0.0,,
protection racket,155941,1.0,,
protection of the universe,260,1.0,,
protection money,224785,4.0,,
protection,538242,10.0,,
protecting your family,165441,1.0,,
protect the woman,71,1.0,,
protagonist try to make things good,64839,3.0,,
protagonist sells cars,5942,-1.0,,
protagonist is young princess & heir,69185,3.0,,
protagonist is writer,272044,2.0,,
protagonist is violinist,34808,0.0,,
protagonist is teacher,57365,-1.0,,
protagonist is surgeon,7101,0.0,,
protagonist is stage performer,37917,-3.0,,
protagonist is servant,94751,-2.0,,
protagonist is royal,739257,4.0,,
protagonist is recently widowed,9452,1.0,,
protagonist is radio personality,53817,0.0,,
protagonist is psychiatrist,2938,1.0,,
protagonist is physician,25795,-1.0,,
protagonist is photographer,22474,0.0,,
protagonist is `party girl',7904,0.0,,
protagonist is paralegal (incidental),5617,-2.0,,
protagonist is painter (artist),115859,1.0,,
protagonist is newspaper editor,8302,0.0,,
protagonist is musician,35718,1.0,,
protagonist is medical doctor,218536,-3.0,,
protagonist is legal assistant,3408,-1.0,,
protagonist is journalist/reporter,65435,-2.0,,
protagonist is journalist,107779,6.0,,
protagonist is insane,61246,0.0,,
protagonist is engineer,112548,-4.0,,
protagonist is egoist,137114,1.0,,
protagonist is disorientated by foreign language and culture,34437,-1.0,,
protagonist is boy scout,68954,-5.0,,
protagonist is an idiot,92605,5.0,,
protagonist is an assassin,91695,2.0,,
